date,exdate,strike_price,best_bid,best_offer,cp_flag,volume
2026-01-06,2026-01-13,6879000,59.09,59.09,C,0
2026-01-06,2026-01-13,6880000,58.44,58.44,C,0
2026-01-06,2026-01-13,6881000,57.8,57.8,C,0
2026-01-06,2026-01-13,6882000,57.16,57.16,C,0
2026-01-06,2026-01-13,6883000,56.37,56.37,C,0
2026-01-06,2026-01-13,6884000,55.74,55.74,C,0
2026-01-06,2026-01-13,6885000,55.11,55.11,C,0
2026-01-06,2026-01-13,6886000,54.33,54.33,C,0
2026-01-06,2026-01-13,6887000,53.71,53.71,C,0
2026-01-06,2026-01-13,6888000,53.09,53.09,C,0
2026-01-06,2026-01-13,6889000,52.48,52.48,C,0
2026-01-06,2026-01-13,6890000,51.72,51.72,C,0
2026-01-06,2026-01-13,6891000,51.11,51.11,C,0
2026-01-06,2026-01-13,6892000,50.5,50.5,C,0
2026-01-06,2026-01-13,6893000,49.75,49.75,C,0
2026-01-06,2026-01-13,6894000,49.16,49.16,C,0
2026-01-06,2026-01-13,6895000,48.56,48.56,C,0
2026-01-06,2026-01-13,6896000,47.97,47.97,C,0
2026-01-06,2026-01-13,6897000,47.24,47.24,C,0
2026-01-06,2026-01-13,6898000,46.66,46.66,C,0
2026-01-06,2026-01-13,6899000,46.08,46.08,C,0
2026-01-06,2026-01-13,6900000,45.36,45.36,C,0
2026-01-06,2026-01-13,6901000,44.79,44.79,C,0
2026-01-06,2026-01-13,6902000,44.22,44.22,C,0
2026-01-06,2026-01-13,6903000,43.65,43.65,C,0
2026-01-06,2026-01-13,6904000,42.95,42.95,C,0
2026-01-06,2026-01-13,6905000,42.4,42.4,C,0
2026-01-06,2026-01-13,6906000,41.84,41.84,C,0
2026-01-06,2026-01-13,6907000,41.29,41.29,C,0
2026-01-06,2026-01-13,6908000,40.61,40.61,C,0
2026-01-06,2026-01-13,6909000,40.07,40.07,C,0
2026-01-06,2026-01-13,6910000,39.53,39.53,C,0
2026-01-06,2026-01-13,6911000,38.86,38.86,C,0
2026-01-06,2026-01-13,6912000,38.33,38.33,C,0
2026-01-06,2026-01-13,6913000,37.81,37.81,C,0
2026-01-06,2026-01-13,6914000,37.28,37.28,C,0
2026-01-06,2026-01-13,6915000,36.63,36.63,C,0
2026-01-06,2026-01-13,6916000,36.12,36.12,C,0
2026-01-06,2026-01-13,6917000,35.61,35.61,C,0
2026-01-06,2026-01-13,6918000,34.98,34.98,C,0
2026-01-06,2026-01-13,6919000,34.47,34.47,C,0
2026-01-06,2026-01-13,6920000,33.97,33.97,C,0
2026-01-06,2026-01-13,6921000,33.48,33.48,C,0
2026-01-06,2026-01-13,6922000,32.87,32.87,C,0
2026-01-06,2026-01-13,6923000,32.38,32.38,C,0
2026-01-06,2026-01-13,6924000,31.9,31.9,C,0
2026-01-06,2026-01-13,6925000,31.3,31.3,C,0
2026-01-06,2026-01-13,6926000,30.83,30.83,C,0
2026-01-06,2026-01-13,6927000,30.36,30.36,C,0
2026-01-06,2026-01-13,6928000,29.89,29.89,C,0
2026-01-06,2026-01-13,6929000,29.32,29.32,C,0
2026-01-06,2026-01-13,6930000,28.86,28.86,C,0
2026-01-06,2026-01-13,6931000,28.41,28.41,C,0
2026-01-06,2026-01-13,6932000,27.85,27.85,C,0
2026-01-06,2026-01-13,6933000,27.4,27.4,C,0
2026-01-06,2026-01-13,6934000,26.96,26.96,C,0
2026-01-06,2026-01-13,6935000,26.53,26.53,C,0
2026-01-06,2026-01-13,6936000,25.99,25.99,C,0
2026-01-06,2026-01-13,6937000,25.56,25.56,C,0
2026-01-06,2026-01-13,6938000,25.14,25.14,C,0
2026-01-06,2026-01-13,6939000,24.61,24.61,C,0
2026-01-06,2026-01-13,6940000,24.2,24.2,C,0
2026-01-06,2026-01-13,6941000,23.79,23.79,C,0
2026-01-06,2026-01-13,6942000,23.38,23.38,C,0
2026-01-06,2026-01-13,6943000,22.88,22.88,C,0
2026-01-06,2026-01-13,6944000,22.49,22.49,C,0
2026-01-06,2026-01-13,6945000,22.09,22.09,C,0
2026-01-06,2026-01-13,6946000,21.61,21.61,C,0
2026-01-06,2026-01-13,6947000,21.22,21.22,C,0
2026-01-06,2026-01-13,6948000,20.85,20.85,C,0
2026-01-06,2026-01-13,6949000,20.47,20.47,C,0
2026-01-06,2026-01-13,6950000,20.01,20.01,C,0
2026-01-06,2026-01-13,6951000,19.64,19.64,C,0
2026-01-06,2026-01-13,6952000,19.28,19.28,C,0
2026-01-06,2026-01-13,6953000,18.83,18.83,C,0
2026-01-06,2026-01-13,6954000,18.48,18.48,C,0
2026-01-06,2026-01-13,6955000,18.13,18.13,C,0
2026-01-06,2026-01-13,6956000,17.79,17.79,C,0
2026-01-06,2026-01-13,6957000,17.36,17.36,C,0
2026-01-06,2026-01-13,6958000,17.03,17.03,C,0
2026-01-06,2026-01-13,6959000,16.7,16.7,C,0
2026-01-06,2026-01-13,6960000,16.29,16.29,C,0
2026-01-06,2026-01-13,6961000,15.97,15.97,C,0
2026-01-06,2026-01-13,6962000,15.65,15.65,C,0
2026-01-06,2026-01-13,6963000,15.34,15.34,C,0
2026-01-06,2026-01-13,6964000,14.95,14.95,C,0
2026-01-06,2026-01-13,6965000,14.65,14.65,C,0
2026-01-06,2026-01-13,6966000,14.35,14.35,C,0
2026-01-06,2026-01-13,6967000,13.98,13.98,C,0
2026-01-06,2026-01-13,6968000,13.68,13.68,C,0
2026-01-06,2026-01-13,6969000,13.4,13.4,C,0
2026-01-06,2026-01-13,6970000,13.11,13.11,C,0
2026-01-06,2026-01-13,6971000,12.77,12.77,C,0
2026-01-06,2026-01-13,6972000,12.49,12.49,C,0
2026-01-06,2026-01-13,6973000,12.22,12.22,C,0
2026-01-06,2026-01-13,6974000,11.89,11.89,C,0
2026-01-06,2026-01-13,6975000,11.63,11.63,C,0
2026-01-06,2026-01-13,6976000,11.37,11.37,C,0
2026-01-06,2026-01-13,6977000,11.12,11.12,C,0
2026-01-06,2026-01-13,6978000,10.81,10.81,C,0
2026-01-06,2026-01-13,6979000,10.56,10.56,C,0
2026-01-06,2026-01-13,6980000,10.32,10.32,C,0
2026-01-06,2026-01-13,6981000,10.02,10.02,C,0
2026-01-06,2026-01-13,6982000,9.79,9.79,C,0
2026-01-06,2026-01-13,6983000,9.56,9.56,C,0
2026-01-06,2026-01-13,6984000,9.34,9.34,C,0
2026-01-06,2026-01-13,6985000,9.06,9.06,C,0
2026-01-06,2026-01-13,6986000,8.85,8.85,C,0
2026-01-06,2026-01-13,6987000,8.63,8.63,C,0
2026-01-06,2026-01-13,6988000,8.37,8.37,C,0
2026-01-06,2026-01-13,6989000,8.17,8.17,C,0
2026-01-06,2026-01-13,6990000,7.97,7.97,C,0
2026-01-06,2026-01-13,6991000,7.77,7.77,C,0
2026-01-06,2026-01-13,6992000,7.53,7.53,C,0
2026-01-06,2026-01-13,6993000,7.34,7.34,C,0
2026-01-06,2026-01-13,6994000,7.16,7.16,C,0
2026-01-06,2026-01-13,6995000,6.93,6.93,C,0
2026-01-06,2026-01-13,6996000,6.75,6.75,C,0
2026-01-06,2026-01-13,6997000,6.58,6.58,C,0
2026-01-06,2026-01-13,6998000,6.41,6.41,C,0
2026-01-06,2026-01-13,6999000,6.2,6.2,C,0
2026-01-06,2026-01-13,7000000,6.03,6.03,C,0
2026-01-06,2026-01-13,7001000,5.87,5.87,C,0
2026-01-06,2026-01-13,7002000,5.72,5.72,C,0
2026-01-06,2026-01-13,7003000,5.52,5.52,C,0
2026-01-06,2026-01-13,7004000,5.37,5.37,C,0
2026-01-06,2026-01-13,7005000,5.23,5.23,C,0
2026-01-06,2026-01-13,7006000,5.05,5.05,C,0
2026-01-06,2026-01-13,7007000,4.91,4.91,C,0
2026-01-06,2026-01-13,7008000,4.77,4.77,C,0
2026-01-06,2026-01-13,7009000,4.64,4.64,C,0
2026-01-06,2026-01-13,7010000,4.48,4.48,C,0
2026-01-06,2026-01-13,7011000,4.35,4.35,C,0
2026-01-06,2026-01-13,7012000,4.23,4.23,C,0
2026-01-06,2026-01-13,7013000,4.07,4.07,C,0
2026-01-06,2026-01-13,7014000,3.96,3.96,C,0
2026-01-06,2026-01-13,7015000,3.84,3.84,C,0
2026-01-06,2026-01-13,7016000,3.73,3.73,C,0
2026-01-06,2026-01-13,7017000,3.59,3.59,C,0
2026-01-06,2026-01-13,7018000,3.49,3.49,C,0
2026-01-06,2026-01-13,7019000,3.38,3.38,C,0
2026-01-06,2026-01-13,7020000,3.26,3.26,C,0
2026-01-06,2026-01-13,7021000,3.16,3.16,C,0
2026-01-06,2026-01-13,7022000,3.06,3.06,C,0
2026-01-06,2026-01-13,7023000,2.97,2.97,C,0
2026-01-06,2026-01-13,7024000,2.86,2.86,C,0
2026-01-06,2026-01-13,7025000,2.77,2.77,C,0
2026-01-06,2026-01-13,7026000,2.68,2.68,C,0
2026-01-06,2026-01-13,7027000,2.58,2.58,C,0
2026-01-06,2026-01-13,7028000,2.5,2.5,C,0
2026-01-06,2026-01-13,7029000,2.42,2.42,C,0
2026-01-06,2026-01-13,7030000,2.34,2.34,C,0
2026-01-06,2026-01-13,7031000,2.25,2.25,C,0
2026-01-06,2026-01-13,7032000,2.18,2.18,C,0
2026-01-06,2026-01-13,7033000,2.11,2.11,C,0
2026-01-06,2026-01-13,7034000,2.03,2.03,C,0
2026-01-06,2026-01-13,7035000,1.96,1.96,C,0
2026-01-06,2026-01-13,7036000,1.9,1.9,C,0
2026-01-06,2026-01-13,7037000,1.83,1.83,C,0
2026-01-06,2026-01-13,7038000,1.76,1.76,C,0
2026-01-06,2026-01-13,7039000,1.7,1.7,C,0
2026-01-06,2026-01-13,7040000,1.65,1.65,C,0
2026-01-06,2026-01-13,7041000,1.58,1.58,C,0
2026-01-06,2026-01-13,7042000,1.53,1.53,C,0
2026-01-06,2026-01-13,7043000,1.48,1.48,C,0
2026-01-06,2026-01-13,7044000,1.43,1.43,C,0
2026-01-06,2026-01-13,7045000,1.37,1.37,C,0
2026-01-06,2026-01-13,7046000,1.32,1.32,C,0
2026-01-06,2026-01-13,7047000,1.28,1.28,C,0
2026-01-06,2026-01-13,7048000,1.22,1.22,C,0
2026-01-06,2026-01-13,7049000,1.18,1.18,C,0
2026-01-06,2026-01-13,7050000,1.14,1.14,C,0
2026-01-06,2026-01-13,7051000,1.1,1.1,C,0
2026-01-06,2026-01-13,7052000,1.06,1.06,C,0
2026-01-06,2026-01-13,7053000,1.02,1.02,C,0
2026-01-06,2026-01-13,7054000,0.99,0.99,C,0
2026-01-06,2026-01-13,7055000,0.94,0.94,C,0
2026-01-06,2026-01-13,7056000,0.91,0.91,C,0
2026-01-06,2026-01-13,7057000,0.88,0.88,C,0
2026-01-06,2026-01-13,7058000,0.85,0.85,C,0
2026-01-06,2026-01-13,7059000,0.81,0.81,C,0
2026-01-06,2026-01-13,7060000,0.79,0.79,C,0
2026-01-06,2026-01-13,7061000,0.76,0.76,C,0
2026-01-06,2026-01-13,7062000,0.73,0.73,C,0
2026-01-06,2026-01-13,7063000,0.7,0.7,C,0
2026-01-06,2026-01-13,7064000,0.68,0.68,C,0
2026-01-06,2026-01-13,7065000,0.66,0.66,C,0
2026-01-06,2026-01-13,7066000,0.63,0.63,C,0
2026-01-06,2026-01-13,7067000,0.61,0.61,C,0
2026-01-06,2026-01-13,7068000,0.59,0.59,C,0
2026-01-06,2026-01-13,7069000,0.56,0.56,C,0
2026-01-06,2026-01-13,7070000,0.54,0.54,C,0
2026-01-06,2026-01-13,7071000,0.52,0.52,C,0
2026-01-06,2026-01-13,7072000,0.51,0.51,C,0
2026-01-06,2026-01-13,7073000,0.48,0.48,C,0
2026-01-06,2026-01-13,7074000,0.47,0.47,C,0
2026-01-06,2026-01-13,7075000,0.45,0.45,C,0
2026-01-06,2026-01-13,7076000,0.43,0.43,C,0
2026-01-06,2026-01-13,7077000,0.42,0.42,C,0
2026-01-06,2026-01-13,7078000,0.41,0.41,C,0
2026-01-06,2026-01-13,7079000,0.39,0.39,C,0
2026-01-06,2026-01-13,7080000,0.38,0.38,C,0
2026-01-06,2026-01-13,7081000,0.36,0.36,C,0
2026-01-06,2026-01-13,7082000,0.35,0.35,C,0
2026-01-06,2026-01-13,7083000,0.34,0.34,C,0
2026-01-06,2026-01-13,7084000,0.33,0.33,C,0
2026-01-06,2026-01-13,7085000,0.32,0.32,C,0
2026-01-06,2026-01-13,7086000,0.31,0.31,C,0
2026-01-06,2026-01-13,7087000,0.29,0.29,C,0
2026-01-06,2026-01-13,7088000,0.28,0.28,C,0
2026-01-06,2026-01-13,7089000,0.28,0.28,C,0
2026-01-06,2026-01-13,7090000,0.26,0.26,C,0
2026-01-06,2026-01-13,7091000,0.26,0.26,C,0
2026-01-06,2026-01-13,7092000,0.25,0.25,C,0
2026-01-06,2026-01-13,7093000,0.24,0.24,C,0
2026-01-06,2026-01-13,7094000,0.23,0.23,C,0
2026-01-06,2026-01-13,7095000,0.22,0.22,C,0
2026-01-06,2026-01-13,7096000,0.22,0.22,C,0
2026-01-06,2026-01-13,7097000,0.21,0.21,C,0
2026-01-06,2026-01-13,7098000,0.2,0.2,C,0
2026-01-06,2026-01-13,7099000,0.2,0.2,C,0
2026-01-06,2026-01-13,7100000,0.19,0.19,C,0
